time,servo1,servo2,servo3,servo4,servo5,servo6,servo7
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
-0.7653608322143555,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
0.23463916778564453,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
0.23463916778564453,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
0.23463916778564453,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
0.23463916778564453,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
0.23463916778564453,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
0.23463916778564453,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
0.23463916778564453,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
0.23463916778564453,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
0.23463916778564453,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
0.23463916778564453,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
0.23463916778564453,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
0.23463916778564453,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
0.23463916778564453,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
0.23463916778564453,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
0.23463916778564453,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
0.23463916778564453,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
0.23463916778564453,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
0.23463916778564453,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
0.23463916778564453,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
0.23463916778564453,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
0.23463916778564453,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
0.23463916778564453,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
0.23463916778564453,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
0.23463916778564453,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
0.23463916778564453,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
0.23463916778564453,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
0.23463916778564453,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
0.23463916778564453,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
0.23463916778564453,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
0.23463916778564453,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
0.23463916778564453,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
0.23463916778564453,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
0.23463916778564453,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
0.23463916778564453,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
0.23463916778564453,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
0.23463916778564453,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
0.23463916778564453,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
0.23463916778564453,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
0.23463916778564453,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
0.23463916778564453,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
0.23463916778564453,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
0.23463916778564453,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
0.23463916778564453,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
0.23463916778564453,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
0.23463916778564453,0.4398229848183765,-1.5411257827742146,1.591740224555607,0.17278758928953586,0.26878069814922395,0.28448865475927027,0.029536859697953385
